store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST08,SKU01251,68,49,22,2025-12-11
ST23,SKU01269,69,29,10,2025-11-20
ST28,SKU01974,56,41,9,2025-11-18
ST16,SKU01802,64,48,17,2025-12-21
ST21,SKU03686,89,58,24,2025-11-12
ST29,SKU00210,52,65,27,2025-12-28
ST23,SKU04518,135,70,21,2025-12-31
ST07,SKU03548,121,77,37,2025-11-06
ST25,SKU03495,116,70,33,2025-11-29
ST30,SKU04645,122,53,18,2025-12-31
ST29,SKU03671,99,59,13,2025-12-15
ST12,SKU03156,287,96,46,2025-12-10
ST05,SKU02742,112,91,33,2025-12-27
ST08,SKU01879,206,88,37,2025-11-13
ST12,SKU01801,58,39,18,2025-12-19
ST30,SKU00896,77,40,17,2025-12-27
ST03,SKU04498,108,45,12,2025-11-11
ST29,SKU02191,101,48,21,2025-11-07
ST15,SKU03570,66,59,24,2025-12-26
ST14,SKU04906,193,94,42,2025-11-29
ST04,SKU02230,84,56,20,2025-12-22
ST23,SKU03448,99,56,28,2025-12-06
ST05,SKU03986,86,68,32,2025-12-21
ST28,SKU02201,85,65,15,2025-11-29
ST04,SKU00899,105,37,10,2025-11-15
ST22,SKU03650,240,84,28,2025-11-29
ST08,SKU04752,4,39,10,2025-11-03
ST30,SKU00044,43,25,10,2025-11-03
ST19,SKU01669,120,72,20,2025-12-14
ST18,SKU00824,95,49,16,2025-11-07
ST12,SKU03688,286,97,30,2025-12-09
ST03,SKU00726,37,91,42,2025-11-09
ST07,SKU01928,91,79,31,2025-11-04
ST27,SKU03313,132,58,24,2025-12-15
ST15,SKU02271,196,77,37,2025-11-03
ST03,SKU00884,0,79,31,2025-11-21
ST04,SKU04703,2,54,11,2025-11-18
ST11,SKU03612,18,49,23,2025-12-16
ST01,SKU00091,31,37,17,2025-12-09
ST21,SKU00854,13,28,13,2025-12-18
ST27,SKU02284,85,74,22,2025-12-05
ST06,SKU00915,146,95,20,2025-12-10
ST01,SKU00769,26,83,30,2025-12-09
ST14,SKU04596,72,100,43,2025-12-01
ST01,SKU04675,113,43,20,2025-12-10
ST24,SKU02523,80,99,21,2025-11-07
ST19,SKU01516,51,26,9,2025-11-14
ST11,SKU04840,156,81,20,2025-11-11
ST06,SKU02473,156,97,48,2025-12-31
ST03,SKU00715,32,62,20,2025-12-20
ST04,SKU03958,163,93,26,2025-12-26
ST09,SKU00990,63,47,21,2025-12-11
ST12,SKU00919,262,92,44,2025-12-04
ST11,SKU04796,40,42,21,2025-12-13
ST11,SKU03818,110,49,17,2025-11-02
ST22,SKU00934,114,67,18,2025-12-15
ST21,SKU03147,124,57,15,2025-11-20
ST29,SKU02097,39,49,23,2025-12-29
ST03,SKU04543,103,39,11,2025-11-04
ST22,SKU02682,149,87,33,2025-12-29
ST23,SKU03965,35,76,24,2025-12-12
ST14,SKU04233,131,87,20,2025-11-12
ST18,SKU00494,61,98,22,2025-11-29
ST24,SKU02830,153,98,48,2025-12-28
ST15,SKU04185,13,30,7,2025-11-02
ST02,SKU02582,10,51,22,2025-12-27
ST08,SKU03956,155,69,34,2025-11-20
ST29,SKU03903,13,36,17,2025-12-21
ST29,SKU04759,78,59,17,2025-11-01
ST05,SKU01302,57,31,10,2025-11-02
ST13,SKU01297,55,22,9,2025-12-05
ST21,SKU03306,196,89,36,2025-12-10
ST28,SKU00792,31,48,13,2025-11-25
ST03,SKU00866,239,81,19,2025-11-06
ST11,SKU04488,184,88,21,2025-12-18
ST19,SKU00840,91,53,15,2025-11-14
ST27,SKU02334,87,41,17,2025-12-29
ST10,SKU01508,138,48,11,2025-11-17
ST13,SKU02949,55,100,43,2025-12-07
ST13,SKU03429,14,65,15,2025-11-11
ST23,SKU01519,203,84,23,2025-11-22
ST08,SKU00542,102,98,35,2025-12-16
ST07,SKU00116,10,41,11,2025-12-23
ST19,SKU02625,76,82,40,2025-11-10
ST15,SKU04917,61,31,7,2025-11-20
ST13,SKU02029,7,21,7,2025-11-16
ST03,SKU04180,24,38,14,2025-12-03
ST23,SKU01142,154,92,46,2025-12-01
ST27,SKU01494,155,84,38,2025-12-28
ST09,SKU00335,224,88,28,2025-11-24
ST14,SKU01076,26,39,11,2025-12-29
ST14,SKU01024,64,27,10,2025-11-23
ST09,SKU03108,84,45,9,2025-12-01
ST06,SKU03052,184,77,21,2025-11-04
ST27,SKU02013,34,30,8,2025-11-05
ST27,SKU01876,34,30,12,2025-11-19
ST10,SKU02455,225,76,33,2025-11-16
ST14,SKU01533,77,29,12,2025-12-12
ST17,SKU04131,109,58,17,2025-11-26
ST08,SKU00437,3,22,6,2025-11-02
ST17,SKU02488,18,79,36,2025-12-02
ST27,SKU02432,77,27,8,2025-12-23
ST17,SKU03943,46,47,21,2025-12-30
ST16,SKU02953,116,64,23,2025-11-06
ST20,SKU04105,36,91,21,2025-12-30
ST24,SKU04032,73,72,19,2025-12-24
ST16,SKU00502,145,55,12,2025-12-14
ST02,SKU04463,26,55,14,2025-11-11
ST18,SKU01287,34,67,18,2025-12-03
ST26,SKU02949,72,29,7,2025-11-29
ST10,SKU00773,13,58,22,2025-12-08
ST05,SKU03945,219,77,18,2025-11-03
ST03,SKU02767,49,23,11,2025-12-24
ST28,SKU04650,201,82,33,2025-12-27
ST25,SKU01185,26,29,7,2025-11-10
ST20,SKU02920,36,37,9,2025-12-12
ST04,SKU04542,105,52,22,2025-11-01
ST18,SKU03903,31,40,8,2025-12-23
ST30,SKU02959,34,21,7,2025-11-02
ST03,SKU03585,31,79,38,2025-11-15
ST26,SKU04947,255,99,41,2025-11-26
ST18,SKU02855,64,31,9,2025-12-19
ST20,SKU04681,53,77,31,2025-11-25
ST05,SKU04494,39,29,14,2025-11-14
ST21,SKU03813,210,77,17,2025-11-19
ST03,SKU03903,183,82,27,2025-12-20
ST05,SKU02929,56,25,9,2025-11-27
ST15,SKU01934,139,94,31,2025-12-02
ST13,SKU02350,207,80,18,2025-12-18
ST18,SKU00306,14,56,14,2025-11-12
ST16,SKU00225,22,48,21,2025-11-17
ST08,SKU01573,67,88,21,2025-11-29
ST25,SKU03740,68,72,27,2025-12-12
ST08,SKU00295,3,40,19,2025-11-05
ST13,SKU04523,103,63,29,2025-12-09
ST22,SKU01589,202,93,38,2025-11-14
ST12,SKU04557,117,51,11,2025-12-30
ST19,SKU02058,166,92,26,2025-11-24
ST29,SKU00068,8,99,39,2025-12-07
ST05,SKU00076,0,27,7,2025-11-12
ST12,SKU03566,126,85,33,2025-11-28
ST15,SKU02502,13,26,8,2025-11-11
ST10,SKU02586,43,54,19,2025-11-05
ST03,SKU01712,51,20,5,2025-11-20
ST12,SKU03500,189,91,44,2025-12-24
ST02,SKU04402,34,24,12,2025-11-09
ST30,SKU03013,147,50,20,2025-11-23
ST06,SKU02350,97,45,15,2025-11-11
ST24,SKU00426,8,31,12,2025-12-18
ST20,SKU03418,95,36,14,2025-11-06
ST21,SKU01934,45,34,12,2025-12-12
ST16,SKU01931,46,55,17,2025-11-25
ST18,SKU00606,96,60,27,2025-11-30
ST18,SKU02799,15,56,25,2025-12-25
ST30,SKU01025,112,38,10,2025-11-18
ST15,SKU03619,9,50,16,2025-11-28
ST04,SKU03244,2,43,9,2025-11-13
ST20,SKU03457,137,65,24,2025-12-04
ST04,SKU04057,3,58,19,2025-11-26
ST08,SKU02065,51,35,14,2025-12-22
ST01,SKU04531,12,25,5,2025-12-18
ST02,SKU00242,52,60,16,2025-12-05
ST06,SKU01284,81,64,28,2025-11-16
ST14,SKU00226,202,82,26,2025-12-11
ST21,SKU03564,53,52,19,2025-11-14
ST14,SKU01421,23,27,9,2025-11-26
ST05,SKU01802,125,48,10,2025-11-12
ST10,SKU03475,138,57,12,2025-12-24
ST28,SKU04836,85,34,17,2025-11-21
ST01,SKU02065,90,96,21,2025-12-19
ST17,SKU04962,173,96,41,2025-11-09
ST14,SKU01554,160,78,19,2025-12-07
ST18,SKU00545,73,25,7,2025-12-28
ST13,SKU00318,50,23,6,2025-11-04
ST26,SKU01296,144,82,29,2025-12-14
ST01,SKU03465,21,60,27,2025-12-16
ST27,SKU03608,103,81,32,2025-12-15
ST22,SKU03202,158,98,32,2025-12-21
ST01,SKU04195,210,81,22,2025-11-30
ST16,SKU04131,52,47,16,2025-12-03
ST12,SKU04256,22,49,24,2025-11-18
ST08,SKU04943,26,40,11,2025-11-11
ST27,SKU03274,164,84,21,2025-12-22
ST26,SKU04190,23,52,19,2025-11-21
ST16,SKU00241,141,67,16,2025-12-04
ST27,SKU02634,3,58,20,2025-11-21
ST11,SKU04615,74,35,7,2025-11-19
ST29,SKU02542,47,66,14,2025-11-06
ST02,SKU00899,184,66,13,2025-11-02
ST05,SKU00621,103,57,15,2025-11-11
ST15,SKU03252,139,53,19,2025-12-12
ST12,SKU02861,193,78,18,2025-11-19
ST22,SKU02349,107,71,32,2025-12-15
ST18,SKU04060,105,57,20,2025-12-23
ST17,SKU03648,206,72,21,2025-12-21
ST09,SKU00489,9,32,7,2025-11-10
ST20,SKU00833,125,68,23,2025-12-02
ST20,SKU04943,87,66,14,2025-11-14
ST07,SKU03980,157,73,29,2025-11-09
ST22,SKU02806,37,48,22,2025-11-29
ST08,SKU04300,35,36,8,2025-11-16
ST17,SKU01518,181,61,15,2025-12-14
ST23,SKU00787,62,71,27,2025-11-28
ST05,SKU01118,65,83,29,2025-12-11
ST30,SKU02283,221,78,24,2025-12-06
ST14,SKU03866,9,23,5,2025-12-20
ST18,SKU03889,182,90,34,2025-11-23
ST17,SKU02240,20,37,9,2025-11-21
ST18,SKU00990,108,93,32,2025-11-19
ST04,SKU02623,43,39,14,2025-12-04
ST02,SKU03042,194,99,44,2025-11-26
ST09,SKU03653,56,22,10,2025-11-11
ST28,SKU04327,37,62,26,2025-12-17
ST24,SKU02647,104,98,47,2025-11-27
ST09,SKU01468,136,80,37,2025-12-11
ST24,SKU04441,80,27,7,2025-12-19
ST19,SKU03190,18,93,37,2025-12-18
ST07,SKU02805,41,34,16,2025-11-19
ST19,SKU03404,175,98,48,2025-11-27
ST24,SKU02719,3,42,13,2025-12-10
ST15,SKU00452,150,63,15,2025-12-20
ST05,SKU02428,5,60,21,2025-12-26
ST10,SKU04093,122,53,25,2025-11-22
ST14,SKU00714,23,28,11,2025-11-25
ST02,SKU02385,54,41,15,2025-12-26
ST26,SKU04997,65,97,21,2025-11-13
ST09,SKU04832,141,74,26,2025-12-21
ST05,SKU04601,23,74,29,2025-12-04
ST29,SKU03433,38,46,14,2025-12-30
ST04,SKU00085,70,83,29,2025-11-27
ST08,SKU02370,25,75,18,2025-12-24
ST25,SKU02334,75,46,19,2025-12-29
ST27,SKU00970,127,81,38,2025-12-02
ST10,SKU03305,89,36,12,2025-12-27
ST12,SKU00937,143,83,27,2025-12-19
ST29,SKU02875,68,28,7,2025-11-15
ST12,SKU02185,102,73,21,2025-11-11
ST23,SKU03262,8,26,12,2025-12-01
ST09,SKU02610,50,43,21,2025-12-15
ST22,SKU02477,33,43,19,2025-12-20
ST02,SKU01488,57,21,6,2025-12-18
ST08,SKU04335,57,67,20,2025-11-07
ST25,SKU03242,56,23,8,2025-11-26
ST01,SKU01868,123,73,29,2025-11-05
ST22,SKU02552,116,43,17,2025-11-22
ST21,SKU01720,43,56,20,2025-11-21
ST03,SKU04493,32,29,6,2025-11-12
ST26,SKU02169,22,28,7,2025-12-31
ST03,SKU00895,58,36,18,2025-12-05
ST11,SKU00367,241,85,40,2025-11-07
ST21,SKU00420,5,30,14,2025-12-28
ST07,SKU03088,27,20,6,2025-12-22
ST06,SKU00555,55,24,9,2025-11-10
ST30,SKU04451,26,27,10,2025-11-14
ST08,SKU03948,37,98,35,2025-12-21
ST24,SKU00888,119,65,15,2025-12-02
ST23,SKU00182,46,46,20,2025-11-26
ST11,SKU01949,229,78,31,2025-11-21
ST17,SKU02184,65,60,26,2025-11-26
ST13,SKU01012,123,99,26,2025-11-26
ST19,SKU03575,98,46,14,2025-12-23
ST24,SKU01531,5,38,17,2025-11-06
ST13,SKU03422,74,52,11,2025-12-16
ST27,SKU00225,68,65,19,2025-12-10
ST08,SKU02776,21,21,9,2025-12-17
ST16,SKU01617,43,83,19,2025-12-05
ST09,SKU00556,109,92,41,2025-11-17
ST19,SKU03694,196,67,29,2025-11-30
ST03,SKU02258,65,49,11,2025-11-26
ST09,SKU02180,24,45,16,2025-12-01
ST08,SKU03302,111,74,32,2025-12-19
ST24,SKU01461,18,75,30,2025-11-09
ST06,SKU02327,100,54,21,2025-12-07
ST12,SKU01978,180,70,15,2025-11-15
ST16,SKU01199,20,56,27,2025-12-11
ST14,SKU04724,139,97,34,2025-11-23
ST12,SKU03407,131,57,24,2025-12-07
ST25,SKU02394,62,68,27,2025-11-26
ST18,SKU04948,31,28,6,2025-11-20
ST13,SKU02793,90,57,26,2025-12-24
ST24,SKU02969,83,71,35,2025-12-11
ST07,SKU00818,239,90,20,2025-11-15
ST07,SKU04607,92,58,15,2025-11-14
ST02,SKU04008,88,30,9,2025-11-30
ST01,SKU03590,70,51,18,2025-12-17
ST30,SKU04775,94,74,29,2025-11-09
ST09,SKU03292,196,85,34,2025-11-12
ST24,SKU01064,115,58,21,2025-12-14
ST23,SKU00220,113,38,9,2025-11-08
ST25,SKU02092,189,91,34,2025-11-14
ST07,SKU03614,8,38,12,2025-11-19
ST23,SKU02699,61,64,14,2025-12-13
ST10,SKU01215,254,94,24,2025-11-14
ST29,SKU02716,121,87,28,2025-12-18
ST25,SKU01346,6,27,7,2025-11-09
ST27,SKU03204,30,48,21,2025-11-14
ST09,SKU02279,213,97,34,2025-12-24
ST03,SKU02156,43,73,20,2025-11-16
ST24,SKU04671,167,75,21,2025-11-30
ST13,SKU04369,46,24,9,2025-12-03
ST09,SKU04283,136,80,25,2025-12-18
ST22,SKU04364,174,90,35,2025-11-22
ST08,SKU03747,67,24,10,2025-12-16
ST22,SKU02596,49,43,13,2025-12-22
ST17,SKU00113,201,99,39,2025-11-10
ST05,SKU01147,12,24,10,2025-11-16
ST07,SKU03302,84,56,13,2025-11-23
ST21,SKU02230,20,27,10,2025-12-16
ST26,SKU02271,4,25,11,2025-12-27
ST13,SKU01456,52,23,10,2025-11-18
ST01,SKU03989,89,66,32,2025-12-24
ST16,SKU03444,112,51,13,2025-11-01
ST28,SKU02631,28,50,17,2025-12-07
ST14,SKU03674,23,65,23,2025-11-11
ST22,SKU02389,19,75,18,2025-12-27
ST28,SKU04313,131,49,13,2025-12-28
ST06,SKU04087,10,36,15,2025-11-17
ST22,SKU03616,13,22,10,2025-11-19
ST19,SKU03233,11,21,5,2025-11-03
ST29,SKU01840,175,74,20,2025-11-28
ST06,SKU04373,62,25,10,2025-11-12
ST04,SKU03229,35,32,7,2025-11-02
ST07,SKU00744,60,52,15,2025-11-13
ST21,SKU01808,135,68,31,2025-11-19
ST12,SKU02428,106,36,15,2025-12-18
ST15,SKU04151,29,61,19,2025-12-24
ST29,SKU03076,48,87,22,2025-12-21
ST03,SKU03991,107,66,24,2025-12-10
ST24,SKU02773,60,34,10,2025-12-19
ST29,SKU02485,15,30,11,2025-12-15
ST26,SKU02611,33,30,7,2025-11-26
ST22,SKU01920,16,85,22,2025-11-10
ST12,SKU02416,87,41,17,2025-11-15
ST05,SKU03617,118,41,15,2025-12-23
ST20,SKU03444,231,92,30,2025-11-19
ST13,SKU01429,5,31,15,2025-11-19
ST21,SKU03043,80,75,25,2025-11-30
ST08,SKU03107,157,75,19,2025-12-23
ST13,SKU03348,13,38,17,2025-12-10
ST12,SKU03553,60,28,14,2025-12-09
ST14,SKU04713,64,54,25,2025-11-26
ST28,SKU02800,169,70,30,2025-11-10
ST22,SKU00843,28,34,16,2025-11-24
ST24,SKU00278,59,32,9,2025-11-22
ST26,SKU03455,49,23,6,2025-12-06
ST05,SKU03614,113,50,21,2025-11-03
ST28,SKU03000,45,26,12,2025-11-09
ST08,SKU01395,18,63,31,2025-12-26
ST16,SKU04777,56,53,18,2025-12-06
ST23,SKU00118,189,78,24,2025-12-07
ST07,SKU03845,57,24,10,2025-12-15
ST12,SKU02462,74,54,14,2025-12-19
ST01,SKU03795,125,45,9,2025-11-04
ST05,SKU02796,139,87,31,2025-11-11
ST27,SKU02812,178,69,27,2025-12-23
ST25,SKU00273,10,57,20,2025-12-22
ST10,SKU03348,3,71,18,2025-12-04
ST09,SKU03766,74,47,18,2025-11-27
ST17,SKU04356,98,35,10,2025-11-19
ST16,SKU00916,70,83,27,2025-11-16
ST20,SKU04530,245,90,26,2025-12-27
ST29,SKU04184,125,54,13,2025-12-13
ST03,SKU03553,31,30,14,2025-12-31
ST20,SKU03983,60,35,13,2025-12-16
ST03,SKU00044,226,81,32,2025-12-12
ST13,SKU01164,20,48,23,2025-12-28
ST09,SKU02093,212,85,18,2025-11-16
ST08,SKU04916,65,42,11,2025-11-23
ST21,SKU03111,86,33,9,2025-11-04
ST10,SKU04521,133,73,33,2025-12-27
ST04,SKU04674,31,70,27,2025-11-23
ST15,SKU02449,147,52,17,2025-12-29
ST07,SKU01514,264,90,23,2025-11-18
ST12,SKU00863,29,59,27,2025-12-21
ST02,SKU04629,18,36,16,2025-11-04
ST20,SKU01175,189,75,26,2025-11-09
ST25,SKU01388,10,27,13,2025-12-16
ST08,SKU04309,11,66,25,2025-11-25
ST20,SKU00266,20,37,13,2025-12-17
ST25,SKU02837,91,59,16,2025-12-07
ST07,SKU01595,189,85,19,2025-12-20
ST26,SKU01728,88,78,27,2025-12-16
ST26,SKU04251,66,44,16,2025-11-09
ST05,SKU02981,26,23,8,2025-11-20
ST17,SKU03172,57,82,35,2025-11-23
ST23,SKU04107,23,46,17,2025-11-17
ST13,SKU04759,15,48,22,2025-11-16
ST04,SKU02594,14,27,7,2025-11-15
ST03,SKU04699,74,89,37,2025-11-10
ST12,SKU03387,72,85,30,2025-11-24
ST27,SKU00474,11,51,24,2025-11-12
ST22,SKU03011,148,60,20,2025-12-30
ST22,SKU00542,114,77,33,2025-12-24
ST06,SKU03857,74,40,13,2025-11-15
ST06,SKU00493,213,76,34,2025-11-17
ST11,SKU03849,86,67,28,2025-11-14
ST01,SKU00367,48,22,9,2025-12-16
ST02,SKU03403,42,38,12,2025-12-19
ST05,SKU04004,102,36,7,2025-11-30
ST16,SKU02515,92,53,24,2025-11-15
ST22,SKU03153,4,20,8,2025-12-01
ST30,SKU01889,32,98,37,2025-11-15
ST13,SKU03682,36,90,24,2025-12-28
ST23,SKU03765,37,28,8,2025-12-03
ST25,SKU02511,228,93,43,2025-12-06
ST10,SKU03622,20,53,26,2025-11-21
ST21,SKU00221,106,44,13,2025-12-10
ST02,SKU04644,110,48,23,2025-11-14
ST20,SKU01550,40,41,14,2025-12-27
ST22,SKU04675,125,48,11,2025-11-06
ST17,SKU03587,13,45,18,2025-12-03
ST27,SKU01750,115,56,17,2025-11-10
ST18,SKU04657,54,21,4,2025-11-22
ST08,SKU04446,121,90,26,2025-11-02
ST01,SKU04050,27,47,12,2025-11-15
ST21,SKU02632,108,39,16,2025-11-14
ST01,SKU02641,150,56,25,2025-12-26
ST19,SKU01270,44,30,14,2025-12-12
ST20,SKU01277,42,26,10,2025-11-24
ST25,SKU00434,114,54,16,2025-11-11
ST15,SKU00298,3,29,10,2025-12-07
ST10,SKU01912,63,68,20,2025-11-23
ST03,SKU03445,126,46,15,2025-11-04
ST02,SKU00955,185,98,49,2025-12-10
ST13,SKU01899,70,52,24,2025-11-19
ST03,SKU00481,0,37,11,2025-11-03
ST14,SKU01748,195,86,18,2025-12-23
ST20,SKU01477,68,40,11,2025-12-23
ST10,SKU04331,205,88,37,2025-12-08
ST12,SKU02927,14,29,6,2025-12-10
ST11,SKU02723,67,86,28,2025-12-02
ST03,SKU01287,124,64,21,2025-12-26
ST04,SKU02327,67,71,27,2025-12-03
ST10,SKU03126,18,75,25,2025-12-31
ST17,SKU01520,26,97,23,2025-12-05
ST03,SKU00333,122,51,11,2025-12-23
ST30,SKU04801,95,54,16,2025-11-19
ST23,SKU04433,173,98,37,2025-12-15
ST16,SKU02631,146,77,37,2025-12-15
ST04,SKU01070,24,73,29,2025-12-26
ST22,SKU03949,217,76,35,2025-11-29
ST28,SKU01123,7,72,19,2025-11-30
ST04,SKU04728,35,25,7,2025-11-27
ST16,SKU02942,220,84,33,2025-12-09
ST06,SKU03233,164,82,18,2025-12-16
ST25,SKU00048,114,83,40,2025-11-18
ST11,SKU01773,24,61,27,2025-11-24
ST06,SKU03654,35,32,12,2025-12-19
ST18,SKU02314,32,79,28,2025-12-14
ST27,SKU01280,20,24,8,2025-12-02
ST02,SKU04300,103,70,20,2025-11-25
ST27,SKU01659,36,27,8,2025-11-30
ST24,SKU03054,66,70,23,2025-11-11
ST19,SKU03236,10,40,12,2025-12-27
ST12,SKU03193,78,94,33,2025-12-11
ST09,SKU01271,5,94,28,2025-11-05
ST18,SKU00537,45,63,31,2025-12-31
ST18,SKU00394,70,51,15,2025-11-16
ST29,SKU02481,21,39,11,2025-11-10
ST07,SKU01777,31,78,32,2025-11-06
ST27,SKU01306,4,21,5,2025-12-04
ST07,SKU02374,211,75,33,2025-11-09
ST01,SKU02831,73,49,24,2025-11-14
ST11,SKU03087,110,53,17,2025-11-04
ST18,SKU00448,137,46,14,2025-11-22
ST15,SKU02091,141,89,37,2025-11-20
ST11,SKU02849,168,91,25,2025-11-01
ST29,SKU01831,2,43,12,2025-11-29
ST29,SKU04635,71,29,14,2025-12-25
ST18,SKU01536,18,65,23,2025-12-10
ST20,SKU00397,0,26,7,2025-11-22
ST12,SKU04708,121,85,23,2025-11-24
ST18,SKU01278,77,32,13,2025-12-27
ST29,SKU02089,112,42,18,2025-11-07
ST13,SKU03579,90,53,13,2025-12-02
ST10,SKU03069,136,76,27,2025-12-01
ST21,SKU02195,51,50,25,2025-12-07
ST16,SKU02809,69,34,14,2025-12-18
ST19,SKU01963,176,83,37,2025-11-01
ST04,SKU00621,81,79,29,2025-12-17
ST30,SKU00984,130,96,22,2025-12-12
ST27,SKU00650,95,42,10,2025-11-15
ST26,SKU03593,57,25,10,2025-12-22
ST05,SKU04481,26,27,12,2025-11-02
ST11,SKU01186,37,39,18,2025-11-21
ST28,SKU00800,1,96,41,2025-11-23
ST13,SKU02698,80,69,34,2025-11-03
ST29,SKU02030,216,96,28,2025-11-10
ST22,SKU03904,66,75,31,2025-12-17
ST27,SKU00035,62,22,5,2025-11-21
ST27,SKU01575,34,26,7,2025-11-06
ST22,SKU02329,75,81,19,2025-12-09
ST17,SKU03474,182,95,27,2025-11-23
ST23,SKU04567,67,42,14,2025-11-06
ST22,SKU03856,89,37,11,2025-11-24
ST28,SKU03215,104,64,26,2025-12-20
ST15,SKU00544,65,79,17,2025-11-04
ST13,SKU03869,62,26,12,2025-12-02
ST06,SKU00182,45,29,13,2025-12-28
ST03,SKU00393,27,46,22,2025-12-20
ST06,SKU01445,186,85,41,2025-11-11
ST06,SKU01262,113,52,26,2025-11-22
ST23,SKU03004,6,55,19,2025-12-13
ST11,SKU03088,55,33,16,2025-12-08
ST10,SKU03313,36,86,24,2025-11-14
ST04,SKU00527,88,37,13,2025-12-08
ST08,SKU04264,45,29,7,2025-11-02
ST01,SKU00315,227,90,37,2025-11-12
ST13,SKU02096,6,100,47,2025-11-12
ST16,SKU04028,53,80,32,2025-12-22
ST01,SKU02956,229,84,28,2025-12-01
ST01,SKU03788,9,28,14,2025-12-07
ST05,SKU04567,92,92,23,2025-12-17
ST21,SKU03234,53,23,11,2025-11-11
ST15,SKU03298,0,43,10,2025-12-16
ST22,SKU04563,174,82,25,2025-12-19
ST16,SKU02863,36,25,6,2025-12-22
ST14,SKU04123,80,42,15,2025-12-17
ST05,SKU02774,147,50,17,2025-11-03
ST29,SKU00884,7,20,9,2025-11-28
ST13,SKU02638,86,39,15,2025-11-18
ST16,SKU04698,216,96,42,2025-11-28
ST08,SKU02900,93,33,9,2025-11-03
ST02,SKU00496,72,37,11,2025-11-14
ST17,SKU01455,138,97,23,2025-12-31
ST21,SKU04254,77,56,14,2025-11-16
ST05,SKU00951,65,71,18,2025-11-18
ST17,SKU03871,62,40,14,2025-12-08
ST20,SKU00767,115,56,20,2025-12-17
ST13,SKU01399,62,22,8,2025-12-22
ST23,SKU03895,13,96,26,2025-11-13
ST12,SKU02796,10,22,9,2025-12-22
ST26,SKU01325,28,57,25,2025-11-29
ST26,SKU03394,97,33,13,2025-12-12
ST15,SKU00499,238,82,22,2025-11-25
ST10,SKU01875,28,21,6,2025-12-05
ST06,SKU01128,43,65,19,2025-12-04
ST06,SKU01371,5,27,7,2025-11-30
ST28,SKU03340,14,27,12,2025-12-05
ST18,SKU02130,52,73,35,2025-11-21
ST21,SKU04398,248,91,21,2025-11-13
ST25,SKU04357,50,41,13,2025-12-04
ST16,SKU02096,55,35,15,2025-11-09
ST23,SKU01553,82,85,22,2025-12-27
ST07,SKU04104,49,38,13,2025-11-13
ST06,SKU01361,76,62,13,2025-12-10
ST03,SKU04313,4,54,27,2025-11-15
ST09,SKU01893,80,45,14,2025-12-27
ST09,SKU00125,127,59,22,2025-12-30
ST10,SKU04295,52,20,5,2025-11-21
ST25,SKU02556,123,50,13,2025-11-16
ST07,SKU03030,56,76,29,2025-11-12
ST17,SKU01650,116,43,16,2025-12-21
ST20,SKU00945,277,95,42,2025-12-12
ST22,SKU03133,37,77,26,2025-11-09
ST14,SKU04548,3,41,10,2025-12-03
ST18,SKU01124,98,51,19,2025-12-11
ST26,SKU04379,59,97,39,2025-11-29
ST17,SKU00813,60,25,5,2025-11-10
ST10,SKU04308,87,35,13,2025-12-20
ST28,SKU00233,48,79,31,2025-12-16
ST07,SKU01847,92,45,15,2025-12-23
ST05,SKU03719,38,92,40,2025-11-16
ST24,SKU01401,242,94,26,2025-12-29
ST21,SKU03786,10,40,10,2025-11-29
ST03,SKU02227,36,73,34,2025-11-05
ST25,SKU03464,2,42,12,2025-11-14
ST04,SKU00324,147,62,21,2025-11-17
ST18,SKU03652,43,36,13,2025-12-10
ST26,SKU04703,27,99,32,2025-12-24
ST04,SKU00531,67,90,28,2025-12-26
ST30,SKU04522,64,49,18,2025-11-07
ST01,SKU01774,1,24,11,2025-12-07
ST16,SKU00036,134,85,25,2025-11-25
ST25,SKU00756,44,39,13,2025-11-10
ST10,SKU04425,178,82,31,2025-12-24
ST06,SKU03305,48,67,17,2025-11-24
ST30,SKU03762,32,63,25,2025-12-25
ST05,SKU03384,84,59,24,2025-12-08
ST06,SKU00804,9,21,6,2025-12-06
ST16,SKU01221,4,77,27,2025-11-12
ST01,SKU04448,60,49,17,2025-11-06
ST28,SKU03579,43,26,6,2025-11-13
ST15,SKU02883,49,38,8,2025-11-12
ST21,SKU04263,109,40,10,2025-12-17
ST08,SKU02090,15,29,14,2025-11-16
ST12,SKU04116,59,31,11,2025-11-16
ST21,SKU01790,116,57,22,2025-12-16
ST15,SKU00611,12,30,8,2025-11-27
ST26,SKU00722,17,27,6,2025-11-19
ST08,SKU00674,158,81,29,2025-12-26
ST08,SKU03911,170,79,16,2025-12-17
ST12,SKU00171,113,97,47,2025-12-03
ST02,SKU03549,153,84,36,2025-11-08
ST11,SKU03606,11,21,9,2025-11-10
ST06,SKU04239,39,22,8,2025-11-20
ST06,SKU02831,63,46,19,2025-11-02
ST10,SKU03841,24,42,15,2025-12-26
ST19,SKU00511,196,88,20,2025-12-19
ST25,SKU01883,193,94,36,2025-11-18
ST14,SKU01901,39,58,26,2025-11-02
ST15,SKU00835,171,95,33,2025-11-05
ST25,SKU03770,59,33,14,2025-12-11
ST14,SKU01430,82,41,11,2025-11-17
ST28,SKU03313,24,21,9,2025-11-28
ST01,SKU02016,20,72,24,2025-12-05
ST29,SKU01612,52,36,13,2025-12-23
