date,store_id,sku_id,units_sold,revenue,unit_price,promotion
2025-03-22,ST08,SKU01427,30,445.26,14.84,0
2025-03-22,ST08,SKU01428,12,823.25,68.6,0
2025-03-22,ST09,SKU01429,15,267.35,17.82,0
2025-03-22,ST09,SKU01430,20,898.08,44.9,0
2025-03-22,ST10,SKU01431,25,399.18,15.97,0
2025-03-22,ST10,SKU01432,8,567.86,70.98,0
2025-03-23,ST01,SKU01433,30,238.23,7.94,0
2025-03-23,ST01,SKU01434,12,208.61,17.38,1
2025-03-23,ST02,SKU01435,15,172.85,11.52,0
2025-03-23,ST02,SKU01436,20,2201.13,110.06,0
2025-03-23,ST03,SKU01437,25,878.1,35.12,0
2025-03-23,ST03,SKU01438,8,140.49,17.56,0
2025-03-23,ST04,SKU01439,30,445.26,14.84,0
2025-03-23,ST04,SKU01440,12,823.25,68.6,0
2025-03-23,ST05,SKU01441,15,267.35,17.82,0
2025-03-23,ST05,SKU01442,20,898.08,44.9,0
2025-03-23,ST06,SKU01443,25,399.18,15.97,1
2025-03-23,ST06,SKU01444,8,567.86,70.98,0
2025-03-23,ST07,SKU01445,30,238.23,7.94,0
2025-03-23,ST07,SKU01446,12,208.61,17.38,0
2025-03-23,ST08,SKU01447,15,172.85,11.52,0
2025-03-23,ST08,SKU01448,20,2201.13,110.06,0
2025-03-23,ST09,SKU01449,25,878.1,35.12,0
2025-03-23,ST09,SKU01450,8,140.49,17.56,0
2025-03-23,ST10,SKU01451,30,445.26,14.84,0
2025-03-23,ST10,SKU01452,12,823.25,68.6,0
2025-03-24,ST01,SKU01453,15,267.35,17.82,0
2025-03-24,ST01,SKU01454,20,898.08,44.9,1
2025-03-24,ST02,SKU01455,25,399.18,15.97,0
2025-03-24,ST02,SKU01456,8,567.86,70.98,0
2025-03-24,ST03,SKU01457,30,238.23,7.94,0
2025-03-24,ST03,SKU01458,12,208.61,17.38,0
2025-03-24,ST04,SKU01459,15,172.85,11.52,0
2025-03-24,ST04,SKU01460,20,2201.13,110.06,0
2025-03-24,ST05,SKU01461,25,878.1,35.12,0
2025-03-24,ST05,SKU01462,8,140.49,17.56,0
2025-03-24,ST06,SKU01463,30,445.26,14.84,1
2025-03-24,ST06,SKU01464,12,823.25,68.6,0
2025-03-24,ST07,SKU01465,15,267.35,17.82,0
2025-03-24,ST07,SKU01466,20,898.08,44.9,0
2025-03-24,ST08,SKU01467,25,399.18,15.97,0
2025-03-24,ST08,SKU01468,8,567.86,70.98,0
2025-03-24,ST09,SKU01469,30,238.23,7.94,0
2025-03-24,ST09,SKU01470,12,208.61,17.38,0
2025-03-24,ST10,SKU01471,15,172.85,11.52,0
2025-03-24,ST10,SKU01472,20,2201.13,110.06,0
2025-03-25,ST01,SKU01473,25,878.1,35.12,0
2025-03-25,ST01,SKU01474,8,140.49,17.56,1
2025-03-25,ST02,SKU01475,30,445.26,14.84,0
2025-03-25,ST02,SKU01476,12,823.25,68.6,0
2025-03-25,ST03,SKU01477,15,267.35,17.82,0
2025-03-25,ST03,SKU01478,20,898.08,44.9,0
2025-03-25,ST04,SKU01479,25,399.18,15.97,0
2025-03-25,ST04,SKU01480,8,567.86,70.98,0
2025-03-25,ST05,SKU01481,30,238.23,7.94,0
2025-03-25,ST05,SKU01482,12,208.61,17.38,0
2025-03-25,ST06,SKU01483,15,172.85,11.52,1
2025-03-25,ST06,SKU01484,20,2201.13,110.06,0
2025-03-25,ST07,SKU01485,25,878.1,35.12,0
2025-03-25,ST07,SKU01486,8,140.49,17.56,0
2025-03-25,ST08,SKU01487,30,445.26,14.84,0
2025-03-25,ST08,SKU01488,12,823.25,68.6,0
2025-03-25,ST09,SKU01489,15,267.35,17.82,0
2025-03-25,ST09,SKU01490,20,898.08,44.9,0
2025-03-25,ST10,SKU01491,25,399.18,15.97,0
2025-03-25,ST10,SKU01492,8,567.86,70.98,0
2025-03-26,ST01,SKU01493,30,238.23,7.94,0
2025-03-26,ST01,SKU01494,12,208.61,17.38,1
2025-03-26,ST02,SKU01495,15,172.85,11.52,0
2025-03-26,ST02,SKU01496,20,2201.13,110.06,0
2025-03-26,ST03,SKU01497,25,878.1,35.12,0
2025-03-26,ST03,SKU01498,8,140.49,17.56,0
2025-03-26,ST04,SKU01499,30,445.26,14.84,0
2025-03-26,ST04,SKU01500,12,823.25,68.6,0
2025-03-26,ST05,SKU01501,15,267.35,17.82,0
2025-03-26,ST05,SKU01502,20,898.08,44.9,0
2025-03-26,ST06,SKU01503,25,399.18,15.97,1
2025-03-26,ST06,SKU01504,8,567.86,70.98,0
2025-03-26,ST07,SKU01505,30,238.23,7.94,0
2025-03-26,ST07,SKU01506,12,208.61,17.38,0
2025-03-26,ST08,SKU01507,15,172.85,11.52,0
2025-03-26,ST08,SKU01508,20,2201.13,110.06,0
2025-03-26,ST09,SKU01509,25,878.1,35.12,0
2025-03-26,ST09,SKU01510,8,140.49,17.56,0
2025-03-26,ST10,SKU01511,30,445.26,14.84,0
2025-03-26,ST10,SKU01512,12,823.25,68.6,0
2025-03-27,ST01,SKU01513,15,267.35,17.82,0
2025-03-27,ST01,SKU01514,20,898.08,44.9,1
2025-03-27,ST02,SKU01515,25,399.18,15.97,0
2025-03-27,ST02,SKU01516,8,567.86,70.98,0
2025-03-27,ST03,SKU01517,30,238.23,7.94,0
2025-03-27,ST03,SKU01518,12,208.61,17.38,0
2025-03-27,ST04,SKU01519,15,172.85,11.52,0
2025-03-27,ST04,SKU01520,20,2201.13,110.06,0
2025-03-27,ST05,SKU01521,25,878.1,35.12,0
2025-03-27,ST05,SKU01522,8,140.49,17.56,0
2025-03-27,ST06,SKU01523,30,445.26,14.84,1
2025-03-27,ST06,SKU01524,12,823.25,68.6,0
2025-03-27,ST07,SKU01525,15,267.35,17.82,0
2025-03-27,ST07,SKU01526,20,898.08,44.9,0
2025-03-27,ST08,SKU01527,25,399.18,15.97,0
2025-03-27,ST08,SKU01528,8,567.86,70.98,0
2025-03-27,ST09,SKU01529,30,238.23,7.94,0
2025-03-27,ST09,SKU01530,12,208.61,17.38,0
2025-03-27,ST10,SKU01531,15,172.85,11.52,0
2025-03-27,ST10,SKU01532,20,2201.13,110.06,0
2025-03-28,ST01,SKU01533,25,878.1,35.12,0
2025-03-28,ST01,SKU01534,8,140.49,17.56,1
2025-03-28,ST02,SKU01535,30,445.26,14.84,0
2025-03-28,ST02,SKU01536,12,823.25,68.6,0
2025-03-28,ST03,SKU01537,15,267.35,17.82,0
2025-03-28,ST03,SKU01538,20,898.08,44.9,0
2025-03-28,ST04,SKU01539,25,399.18,15.97,0
2025-03-28,ST04,SKU01540,8,567.86,70.98,0
2025-03-28,ST05,SKU01541,30,238.23,7.94,0
2025-03-28,ST05,SKU01542,12,208.61,17.38,0
2025-03-28,ST06,SKU01543,15,172.85,11.52,1
2025-03-28,ST06,SKU01544,20,2201.13,110.06,0
2025-03-28,ST07,SKU01545,25,878.1,35.12,0
2025-03-28,ST07,SKU01546,8,140.49,17.56,0
2025-03-28,ST08,SKU01547,30,445.26,14.84,0
2025-03-28,ST08,SKU01548,12,823.25,68.6,0
2025-03-28,ST09,SKU01549,15,267.35,17.82,0
2025-03-28,ST09,SKU01550,20,898.08,44.9,0
2025-03-28,ST10,SKU01551,25,399.18,15.97,0
2025-03-28,ST10,SKU01552,8,567.86,70.98,0
2025-03-29,ST01,SKU01553,30,238.23,7.94,0
2025-03-29,ST01,SKU01554,12,208.61,17.38,1
2025-03-29,ST02,SKU01555,15,172.85,11.52,0
2025-03-29,ST02,SKU01556,20,2201.13,110.06,0
2025-03-29,ST03,SKU01557,25,878.1,35.12,0
2025-03-29,ST03,SKU01558,8,140.49,17.56,0
2025-03-29,ST04,SKU01559,30,445.26,14.84,0
2025-03-29,ST04,SKU01560,12,823.25,68.6,0
2025-03-29,ST05,SKU01561,15,267.35,17.82,0
2025-03-29,ST05,SKU01562,20,898.08,44.9,0
2025-03-29,ST06,SKU01563,25,399.18,15.97,1
2025-03-29,ST06,SKU01564,8,567.86,70.98,0
2025-03-29,ST07,SKU01565,30,238.23,7.94,0
2025-03-29,ST07,SKU01566,12,208.61,17.38,0
2025-03-29,ST08,SKU01567,15,172.85,11.52,0
2025-03-29,ST08,SKU01568,20,2201.13,110.06,0
2025-03-29,ST09,SKU01569,25,878.1,35.12,0
2025-03-29,ST09,SKU01570,8,140.49,17.56,0
2025-03-29,ST10,SKU01571,30,445.26,14.84,0
2025-03-29,ST10,SKU01572,12,823.25,68.6,0
2025-03-30,ST01,SKU01573,15,267.35,17.82,0
2025-03-30,ST01,SKU01574,20,898.08,44.9,1
2025-03-30,ST02,SKU01575,25,399.18,15.97,0
2025-03-30,ST02,SKU01576,8,567.86,70.98,0
2025-03-30,ST03,SKU01577,30,238.23,7.94,0
2025-03-30,ST03,SKU01578,12,208.61,17.38,0
2025-03-30,ST04,SKU01579,15,172.85,11.52,0
2025-03-30,ST04,SKU01580,20,2201.13,110.06,0
2025-03-30,ST05,SKU01581,25,878.1,35.12,0
2025-03-30,ST05,SKU01582,8,140.49,17.56,0
2025-03-30,ST06,SKU01583,30,445.26,14.84,1
2025-03-30,ST06,SKU01584,12,823.25,68.6,0
2025-03-30,ST07,SKU01585,15,267.35,17.82,0
2025-03-30,ST07,SKU01586,20,898.08,44.9,0
2025-03-30,ST08,SKU01587,25,399.18,15.97,0
2025-03-30,ST08,SKU01588,8,567.86,70.98,0
2025-03-30,ST09,SKU01589,30,238.23,7.94,0
2025-03-30,ST09,SKU01590,12,208.61,17.38,0
2025-03-30,ST10,SKU01591,15,172.85,11.52,0
2025-03-30,ST10,SKU01592,20,2201.13,110.06,0
2025-03-31,ST01,SKU01593,25,878.1,35.12,0
2025-03-31,ST01,SKU01594,8,140.49,17.56,1
2025-03-31,ST02,SKU01595,30,445.26,14.84,0
2025-03-31,ST02,SKU01596,12,823.25,68.6,0
2025-03-31,ST03,SKU01597,15,267.35,17.82,0
2025-03-31,ST03,SKU01598,20,898.08,44.9,0
2025-03-31,ST04,SKU01599,25,399.18,15.97,0
2025-03-31,ST04,SKU01600,8,567.86,70.98,0
2025-03-31,ST05,SKU01601,30,238.23,7.94,0
2025-03-31,ST05,SKU01602,12,208.61,17.38,0
2025-03-31,ST06,SKU01603,15,172.85,11.52,1
2025-03-31,ST06,SKU01604,20,2201.13,110.06,0
2025-03-31,ST07,SKU01605,25,878.1,35.12,0
2025-03-31,ST07,SKU01606,8,140.49,17.56,0
2025-03-31,ST08,SKU01607,30,445.26,14.84,0
2025-03-31,ST08,SKU01608,12,823.25,68.6,0
2025-03-31,ST09,SKU01609,15,267.35,17.82,0
2025-03-31,ST09,SKU01610,20,898.08,44.9,0
2025-03-31,ST10,SKU01611,25,399.18,15.97,0
2025-03-31,ST10,SKU01612,8,567.86,70.98,0
2025-04-01,ST01,SKU01613,30,238.23,7.94,0
2025-04-01,ST01,SKU01614,12,208.61,17.38,1
2025-04-01,ST02,SKU01615,15,172.85,11.52,0
2025-04-01,ST02,SKU01616,20,2201.13,110.06,0
2025-04-01,ST03,SKU01617,25,878.1,35.12,0
2025-04-01,ST03,SKU01618,8,140.49,17.56,0
2025-04-01,ST04,SKU01619,30,445.26,14.84,0
2025-04-01,ST04,SKU01620,12,823.25,68.6,0
2025-04-01,ST05,SKU01621,15,267.35,17.82,0
2025-04-01,ST05,SKU01622,20,898.08,44.9,0
2025-04-01,ST06,SKU01623,25,399.18,15.97,1
2025-04-01,ST06,SKU01624,8,567.86,70.98,0
2025-04-01,ST07,SKU01625,30,238.23,7.94,0
2025-04-01,ST07,SKU01626,12,208.61,17.38,0
2025-04-01,ST08,SKU01627,15,172.85,11.52,0
2025-04-01,ST08,SKU01628,20,2201.13,110.06,0
2025-04-01,ST09,SKU01629,25,878.1,35.12,0
2025-04-01,ST09,SKU01630,8,140.49,17.56,0
2025-04-01,ST10,SKU01631,30,445.26,14.84,0
2025-04-01,ST10,SKU01632,12,823.25,68.6,0
2025-04-02,ST01,SKU01633,15,267.35,17.82,0
2025-04-02,ST01,SKU01634,20,898.08,44.9,1
2025-04-02,ST02,SKU01635,25,399.18,15.97,0
2025-04-02,ST02,SKU01636,8,567.86,70.98,0
2025-04-02,ST03,SKU01637,30,238.23,7.94,0
2025-04-02,ST03,SKU01638,12,208.61,17.38,0
2025-04-02,ST04,SKU01639,15,172.85,11.52,0
2025-04-02,ST04,SKU01640,20,2201.13,110.06,0
2025-04-02,ST05,SKU01641,25,878.1,35.12,0
2025-04-02,ST05,SKU01642,8,140.49,17.56,0
2025-04-02,ST06,SKU01643,30,445.26,14.84,1
2025-04-02,ST06,SKU01644,12,823.25,68.6,0
2025-04-02,ST07,SKU01645,15,267.35,17.82,0
2025-04-02,ST07,SKU01646,20,898.08,44.9,0
2025-04-02,ST08,SKU01647,25,399.18,15.97,0
2025-04-02,ST08,SKU01648,8,567.86,70.98,0
2025-04-02,ST09,SKU01649,30,238.23,7.94,0
2025-04-02,ST09,SKU01650,12,208.61,17.38,0
2025-04-02,ST10,SKU01651,15,172.85,11.52,0
2025-04-02,ST10,SKU01652,20,2201.13,110.06,0
2025-04-03,ST01,SKU01653,25,878.1,35.12,0
2025-04-03,ST01,SKU01654,8,140.49,17.56,1
2025-04-03,ST02,SKU01655,30,445.26,14.84,0
2025-04-03,ST02,SKU01656,12,823.25,68.6,0
2025-04-03,ST03,SKU01657,15,267.35,17.82,0
2025-04-03,ST03,SKU01658,20,898.08,44.9,0
2025-04-03,ST04,SKU01659,25,399.18,15.97,0
2025-04-03,ST04,SKU01660,8,567.86,70.98,0
2025-04-03,ST05,SKU01661,30,238.23,7.94,0
2025-04-03,ST05,SKU01662,12,208.61,17.38,0
2025-04-03,ST06,SKU01663,15,172.85,11.52,1
2025-04-03,ST06,SKU01664,20,2201.13,110.06,0
2025-04-03,ST07,SKU01665,25,878.1,35.12,0
2025-04-03,ST07,SKU01666,8,140.49,17.56,0
2025-04-03,ST08,SKU01667,30,445.26,14.84,0
2025-04-03,ST08,SKU01668,12,823.25,68.6,0
2025-04-03,ST09,SKU01669,15,267.35,17.82,0
2025-04-03,ST09,SKU01670,20,898.08,44.9,0
2025-04-03,ST10,SKU01671,25,399.18,15.97,0
2025-04-03,ST10,SKU01672,8,567.86,70.98,0
2025-04-04,ST01,SKU01673,30,238.23,7.94,0
2025-04-04,ST01,SKU01674,12,208.61,17.38,1
2025-04-04,ST02,SKU01675,15,172.85,11.52,0
2025-04-04,ST02,SKU01676,20,2201.13,110.06,0
2025-04-04,ST03,SKU01677,25,878.1,35.12,0
2025-04-04,ST03,SKU01678,8,140.49,17.56,0
2025-04-04,ST04,SKU01679,30,445.26,14.84,0
2025-04-04,ST04,SKU01680,12,823.25,68.6,0
2025-04-04,ST05,SKU01681,15,267.35,17.82,0
2025-04-04,ST05,SKU01682,20,898.08,44.9,0
2025-04-04,ST06,SKU01683,25,399.18,15.97,1
2025-04-04,ST06,SKU01684,8,567.86,70.98,0
2025-04-04,ST07,SKU01685,30,238.23,7.94,0
2025-04-04,ST07,SKU01686,12,208.61,17.38,0
2025-04-04,ST08,SKU01687,15,172.85,11.52,0
2025-04-04,ST08,SKU01688,20,2201.13,110.06,0
2025-04-04,ST09,SKU01689,25,878.1,35.12,0
2025-04-04,ST09,SKU01690,8,140.49,17.56,0
2025-04-04,ST10,SKU01691,30,445.26,14.84,0
2025-04-04,ST10,SKU01692,12,823.25,68.6,0
2025-04-05,ST01,SKU01693,15,267.35,17.82,0
2025-04-05,ST01,SKU01694,20,898.08,44.9,1
2025-04-05,ST02,SKU01695,25,399.18,15.97,0
2025-04-05,ST02,SKU01696,8,567.86,70.98,0
2025-04-05,ST03,SKU01697,30,238.23,7.94,0
2025-04-05,ST03,SKU01698,12,208.61,17.38,0
2025-04-05,ST04,SKU01699,15,172.85,11.52,0
2025-04-05,ST04,SKU01700,20,2201.13,110.06,0
2025-04-05,ST05,SKU01701,25,878.1,35.12,0
2025-04-05,ST05,SKU01702,8,140.49,17.56,0
2025-04-05,ST06,SKU01703,30,445.26,14.84,1
2025-04-05,ST06,SKU01704,12,823.25,68.6,0
2025-04-05,ST07,SKU01705,15,267.35,17.82,0
2025-04-05,ST07,SKU01706,20,898.08,44.9,0
2025-04-05,ST08,SKU01707,25,399.18,15.97,0
2025-04-05,ST08,SKU01708,8,567.86,70.98,0
2025-04-05,ST09,SKU01709,30,238.23,7.94,0
2025-04-05,ST09,SKU01710,12,208.61,17.38,0
2025-04-05,ST10,SKU01711,15,172.85,11.52,0
2025-04-05,ST10,SKU01712,20,2201.13,110.06,0
2025-04-06,ST01,SKU01713,25,878.1,35.12,0
2025-04-06,ST01,SKU01714,8,140.49,17.56,1
2025-04-06,ST02,SKU01715,30,445.26,14.84,0
2025-04-06,ST02,SKU01716,12,823.25,68.6,0
2025-04-06,ST03,SKU01717,15,267.35,17.82,0
2025-04-06,ST03,SKU01718,20,898.08,44.9,0
2025-04-06,ST04,SKU01719,25,399.18,15.97,0
2025-04-06,ST04,SKU01720,8,567.86,70.98,0
2025-04-06,ST05,SKU01721,30,238.23,7.94,0
2025-04-06,ST05,SKU01722,12,208.61,17.38,0
2025-04-06,ST06,SKU01723,15,172.85,11.52,1
2025-04-06,ST06,SKU01724,20,2201.13,110.06,0
2025-04-06,ST07,SKU01725,25,878.1,35.12,0
2025-04-06,ST07,SKU01726,8,140.49,17.56,0
2025-04-06,ST08,SKU01727,30,445.26,14.84,0
2025-04-06,ST08,SKU01728,12,823.25,68.6,0
2025-04-06,ST09,SKU01729,15,267.35,17.82,0
2025-04-06,ST09,SKU01730,20,898.08,44.9,0
2025-04-06,ST10,SKU01731,25,399.18,15.97,0
2025-04-06,ST10,SKU01732,8,567.86,70.98,0
2025-04-07,ST01,SKU01733,30,238.23,7.94,0
2025-04-07,ST01,SKU01734,12,208.61,17.38,1
2025-04-07,ST02,SKU01735,15,172.85,11.52,0
2025-04-07,ST02,SKU01736,20,2201.13,110.06,0
2025-04-07,ST03,SKU01737,25,878.1,35.12,0
2025-04-07,ST03,SKU01738,8,140.49,17.56,0
2025-04-07,ST04,SKU01739,30,445.26,14.84,0
2025-04-07,ST04,SKU01740,12,823.25,68.6,0
2025-04-07,ST05,SKU01741,15,267.35,17.82,0
2025-04-07,ST05,SKU01742,20,898.08,44.9,0
2025-04-07,ST06,SKU01743,25,399.18,15.97,1
2025-04-07,ST06,SKU01744,8,567.86,70.98,0
2025-04-07,ST07,SKU01745,30,238.23,7.94,0
2025-04-07,ST07,SKU01746,12,208.61,17.38,0
2025-04-07,ST08,SKU01747,15,172.85,11.52,0
2025-04-07,ST08,SKU01748,20,2201.13,110.06,0
2025-04-07,ST09,SKU01749,25,878.1,35.12,0
2025-04-07,ST09,SKU01750,8,140.49,17.56,0
2025-04-07,ST10,SKU01751,30,445.26,14.84,0
2025-04-07,ST10,SKU01752,12,823.25,68.6,0
2025-04-08,ST01,SKU01753,15,267.35,17.82,0
2025-04-08,ST01,SKU01754,20,898.08,44.9,1
2025-04-08,ST02,SKU01755,25,399.18,15.97,0
2025-04-08,ST02,SKU01756,8,567.86,70.98,0
2025-04-08,ST03,SKU01757,30,238.23,7.94,0
2025-04-08,ST03,SKU01758,12,208.61,17.38,0
2025-04-08,ST04,SKU01759,15,172.85,11.52,0
2025-04-08,ST04,SKU01760,20,2201.13,110.06,0
2025-04-08,ST05,SKU01761,25,878.1,35.12,0
2025-04-08,ST05,SKU01762,8,140.49,17.56,0
2025-04-08,ST06,SKU01763,30,445.26,14.84,1
2025-04-08,ST06,SKU01764,12,823.25,68.6,0
2025-04-08,ST07,SKU01765,15,267.35,17.82,0
2025-04-08,ST07,SKU01766,20,898.08,44.9,0
2025-04-08,ST08,SKU01767,25,399.18,15.97,0
2025-04-08,ST08,SKU01768,8,567.86,70.98,0
2025-04-08,ST09,SKU01769,30,238.23,7.94,0
2025-04-08,ST09,SKU01770,12,208.61,17.38,0
2025-04-08,ST10,SKU01771,15,172.85,11.52,0
2025-04-08,ST10,SKU01772,20,2201.13,110.06,0
2025-04-09,ST01,SKU01773,25,878.1,35.12,0
2025-04-09,ST01,SKU01774,8,140.49,17.56,1
2025-04-09,ST02,SKU01775,30,445.26,14.84,0
2025-04-09,ST02,SKU01776,12,823.25,68.6,0
2025-04-09,ST03,SKU01777,15,267.35,17.82,0
2025-04-09,ST03,SKU01778,20,898.08,44.9,0
2025-04-09,ST04,SKU01779,25,399.18,15.97,0
2025-04-09,ST04,SKU01780,8,567.86,70.98,0
2025-04-09,ST05,SKU01781,30,238.23,7.94,0
2025-04-09,ST05,SKU01782,12,208.61,17.38,0
2025-04-09,ST06,SKU01783,15,172.85,11.52,1
2025-04-09,ST06,SKU01784,20,2201.13,110.06,0
2025-04-09,ST07,SKU01785,25,878.1,35.12,0
2025-04-09,ST07,SKU01786,8,140.49,17.56,0
2025-04-09,ST08,SKU01787,30,445.26,14.84,0
2025-04-09,ST08,SKU01788,12,823.25,68.6,0
2025-04-09,ST09,SKU01789,15,267.35,17.82,0
2025-04-09,ST09,SKU01790,20,898.08,44.9,0
2025-04-09,ST10,SKU01791,25,399.18,15.97,0
2025-04-09,ST10,SKU01792,8,567.86,70.98,0
2025-04-10,ST01,SKU01793,30,238.23,7.94,0
2025-04-10,ST01,SKU01794,12,208.61,17.38,1
2025-04-10,ST02,SKU01795,15,172.85,11.52,0
2025-04-10,ST02,SKU01796,20,2201.13,110.06,0
2025-04-10,ST03,SKU01797,25,878.1,35.12,0
2025-04-10,ST03,SKU01798,8,140.49,17.56,0
2025-04-10,ST04,SKU01799,30,445.26,14.84,0
2025-04-10,ST04,SKU01800,12,823.25,68.6,0
2025-04-10,ST05,SKU01801,15,267.35,17.82,0
2025-04-10,ST05,SKU01802,20,898.08,44.9,0
2025-04-10,ST06,SKU01803,25,399.18,15.97,1
2025-04-10,ST06,SKU01804,8,567.86,70.98,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0
2025-04-10,ST07,SKU01806,12,208.61,17.38,0
2025-04-10,ST08,SKU01807,15,172.85,11.52,0
2025-04-10,ST08,SKU01808,20,2201.13,110.06,0
2025-04-10,ST09,SKU01809,25,878.1,35.12,0
2025-04-10,ST09,SKU01810,8,140.49,17.56,0
2025-04-10,ST10,SKU01811,30,445.26,14.84,0
2025-04-10,ST10,SKU01812,12,823.25,68.6,0
2025-04-11,ST01,SKU01813,15,267.35,17.82,0
2025-04-11,ST01,SKU01814,20,898.08,44.9,1
2025-04-11,ST02,SKU01815,25,399.18,15.97,0
2025-04-11,ST02,SKU01816,8,567.86,70.98,0
2025-04-11,ST03,SKU01817,30,238.23,7.94,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0
2025-04-11,ST04,SKU01819,15,172.85,11.52,0
2025-04-11,ST04,SKU01820,20,2201.13,110.06,0
2025-04-11,ST05,SKU01821,25,878.1,35.12,0
2025-04-11,ST05,SKU01822,8,140.49,17.56,0
2025-04-11,ST06,SKU01823,30,445.26,14.84,1
2025-04-11,ST06,SKU01824,12,823.25,68.6,0
2025-04-11,ST07,SKU01825,15,267.35,17.82,0
2025-04-11,ST07,SKU01826,20,898.08,44.9,0
2025-04-11,ST08,SKU01827,25,399.18,15.97,0
2025-04-11,ST08,SKU01828,8,567.86,70.98,0
2025-04-11,ST09,SKU01829,30,238.23,7.94,0
2025-04-11,ST09,SKU01830,12,208.61,17.38,0
2025-04-11,ST10,SKU01831,15,172.85,11.52,0
2025-04-11,ST10,SKU01832,20,2201.13,110.06,0
2025-04-12,ST01,SKU01833,25,878.1,35.12,0
2025-04-12,ST01,SKU01834,8,140.49,17.56,1
2025-04-12,ST02,SKU01835,30,445.26,14.84,0
2025-04-12,ST02,SKU01836,12,823.25,68.6,0
2025-04-12,ST03,SKU01837,15,267.35,17.82,0
2025-04-12,ST03,SKU01838,20,898.08,44.9,0
2025-04-12,ST04,SKU01839,25,399.18,15.97,0
2025-04-12,ST04,SKU01840,8,567.86,70.98,0
2025-04-12,ST05,SKU01841,30,238.23,7.94,0
2025-04-12,ST05,SKU01842,12,208.61,17.38,0
2025-04-12,ST06,SKU01843,15,172.85,11.52,1
2025-04-12,ST06,SKU01844,20,2201.13,110.06,0
2025-04-12,ST07,SKU01845,25,878.1,35.12,0
2025-04-12,ST07,SKU01846,8,140.49,17.56,0
2025-04-12,ST08,SKU01847,30,445.26,14.84,0
2025-04-12,ST08,SKU01848,12,823.25,68.6,0
2025-04-12,ST09,SKU01849,15,267.35,17.82,0
2025-04-12,ST09,SKU01850,20,898.08,44.9,0
2025-04-12,ST10,SKU01851,25,399.18,15.97,0
2025-04-12,ST10,SKU01852,8,567.86,70.98,0
2025-04-13,ST01,SKU01853,30,238.23,7.94,0
2025-04-13,ST01,SKU01854,12,208.61,17.38,1
2025-04-13,ST02,SKU01855,15,172.85,11.52,0
2025-04-13,ST02,SKU01856,20,2201.13,110.06,0
2025-04-13,ST03,SKU01857,25,878.1,35.12,0
2025-04-13,ST03,SKU01858,8,140.49,17.56,0
2025-04-13,ST04,SKU01859,30,445.26,14.84,0
2025-04-13,ST04,SKU01860,12,823.25,68.6,0
2025-04-13,ST05,SKU01861,15,267.35,17.82,0
2025-04-13,ST05,SKU01862,20,898.08,44.9,0
2025-04-13,ST06,SKU01863,25,399.18,15.97,1
2025-04-13,ST06,SKU01864,8,567.86,70.98,0
2025-04-13,ST07,SKU01865,30,238.23,7.94,0
2025-04-13,ST07,SKU01866,12,208.61,17.38,0
2025-04-13,ST08,SKU01867,15,172.85,11.52,0
2025-04-13,ST08,SKU01868,20,2201.13,110.06,0
2025-04-13,ST09,SKU01869,25,878.1,35.12,0
2025-04-13,ST09,SKU01870,8,140.49,17.56,0
2025-04-13,ST10,SKU01871,30,445.26,14.84,0
2025-04-13,ST10,SKU01872,12,823.25,68.6,0
2025-04-14,ST01,SKU01873,15,267.35,17.82,0
2025-04-14,ST01,SKU01874,20,898.08,44.9,1
2025-04-14,ST02,SKU01875,25,399.18,15.97,0
2025-04-14,ST02,SKU01876,8,567.86,70.98,0
2025-04-14,ST03,SKU01877,30,238.23,7.94,0
2025-04-14,ST03,SKU01878,12,208.61,17.38,0
2025-04-14,ST04,SKU01879,15,172.85,11.52,0
2025-04-14,ST04,SKU01880,20,2201.13,110.06,0
2025-04-14,ST05,SKU01881,25,878.1,35.12,0
2025-04-14,ST05,SKU01882,8,140.49,17.56,0
2025-04-14,ST06,SKU01883,30,445.26,14.84,1
2025-04-14,ST06,SKU01884,12,823.25,68.6,0
2025-04-14,ST07,SKU01885,15,267.35,17.82,0
2025-04-14,ST07,SKU01886,20,898.08,44.9,0
2025-04-14,ST08,SKU01887,25,399.18,15.97,0
2025-04-14,ST08,SKU01888,8,567.86,70.98,0
2025-04-14,ST09,SKU01889,30,238.23,7.94,0
2025-04-14,ST09,SKU01890,12,208.61,17.38,0
2025-04-14,ST10,SKU01891,15,172.85,11.52,0
2025-04-14,ST10,SKU01892,20,2201.13,110.06,0
2025-04-15,ST01,SKU01893,25,878.1,35.12,0
2025-04-15,ST01,SKU01894,8,140.49,17.56,1
2025-04-15,ST02,SKU01895,30,445.26,14.84,0
2025-04-15,ST02,SKU01896,12,823.25,68.6,0
2025-04-15,ST03,SKU01897,15,267.35,17.82,0
2025-04-15,ST03,SKU01898,20,898.08,44.9,0
2025-04-15,ST04,SKU01899,25,399.18,15.97,0
2025-04-15,ST04,SKU01900,8,567.86,70.98,0
2025-04-15,ST05,SKU01901,30,238.23,7.94,0
2025-04-15,ST05,SKU01902,12,208.61,17.38,0
2025-04-15,ST06,SKU01903,15,172.85,11.52,1
2025-04-15,ST06,SKU01904,20,2201.13,110.06,0
2025-04-15,ST07,SKU01905,25,878.1,35.12,0
2025-04-15,ST07,SKU01906,8,140.49,17.56,0
